# Last generation population (Feasible and non-dominated)
# Fitness_vector (first 2)  Constraint_violation (next 1)  Overall_penalty
0.832826	-0.627119	1.000000	0.000000	
0.082965	0.669652	1.000000	0.000000	
0.011098	0.890862	1.000000	0.000000	
0.061315	0.694899	1.000000	0.000000	
0.848854	-0.769636	1.000000	0.000000	
0.418684	0.121062	1.000000	0.000000	
0.049930	0.726620	1.000000	0.000000	
0.068478	0.681056	1.000000	0.000000	
0.013683	0.877324	1.000000	0.000000	
0.023356	0.831533	1.000000	0.000000	
0.235610	0.302662	1.000000	0.000000	
0.637857	-0.390661	1.000000	0.000000	
0.635849	-0.371444	1.000000	0.000000	
0.222382	0.384629	1.000000	0.000000	
0.435541	-0.051327	1.000000	0.000000	
0.630092	-0.304608	1.000000	0.000000	
0.625236	-0.236100	1.000000	0.000000	
0.011811	0.887038	1.000000	0.000000	
0.001673	0.959005	1.000000	0.000000	
0.432922	-0.030059	1.000000	0.000000	
0.214815	0.440110	1.000000	0.000000	
0.211942	0.461964	1.000000	0.000000	
0.440314	-0.083646	1.000000	0.000000	
0.836897	-0.681809	1.000000	0.000000	
0.422829	0.071833	1.000000	0.000000	
0.186524	0.644743	1.000000	0.000000	
0.823657	-0.464887	1.000000	0.000000	
0.826263	-0.515955	1.000000	0.000000	
0.417414	0.136793	1.000000	0.000000	
0.840640	-0.721424	1.000000	0.000000	
0.411634	0.211286	1.000000	0.000000	
0.625597	-0.241530	1.000000	0.000000	
0.066555	0.684262	1.000000	0.000000	
0.425997	0.036808	1.000000	0.000000	
0.626308	-0.252089	1.000000	0.000000	
0.632894	-0.339224	1.000000	0.000000	
0.825141	-0.494407	1.000000	0.000000	
0.831040	-0.599540	1.000000	0.000000	
0.010110	0.896294	1.000000	0.000000	
0.634449	-0.356753	1.000000	0.000000	
0.430805	-0.011176	1.000000	0.000000	
0.242699	0.271012	1.000000	0.000000	
0.182245	0.669562	1.000000	0.000000	
0.414392	0.175218	1.000000	0.000000	
0.424077	0.057738	1.000000	0.000000	
0.046240	0.739048	1.000000	0.000000	
0.015506	0.868221	1.000000	0.000000	
0.020492	0.844551	1.000000	0.000000	
0.017680	0.857713	1.000000	0.000000	
0.002718	0.947633	1.000000	0.000000	
0.013101	0.880298	1.000000	0.000000	
0.845151	-0.754687	1.000000	0.000000	
0.004868	0.929484	1.000000	0.000000	
0.001484	0.961407	1.000000	0.000000	
0.842023	-0.733338	1.000000	0.000000	
0.628282	-0.280269	1.000000	0.000000	
0.843404	-0.743731	1.000000	0.000000	
0.241301	0.276431	1.000000	0.000000	
0.226707	0.355195	1.000000	0.000000	
0.824020	-0.472209	1.000000	0.000000	
0.622054	-0.186035	1.000000	0.000000	
0.191165	0.615155	1.000000	0.000000	
0.024296	0.827331	1.000000	0.000000	
0.201965	0.538132	1.000000	0.000000	
0.054868	0.711534	1.000000	0.000000	
0.629905	-0.302166	1.000000	0.000000	
0.207082	0.499244	1.000000	0.000000	
0.221585	0.390269	1.000000	0.000000	
0.042731	0.751665	1.000000	0.000000	
0.240304	0.280550	1.000000	0.000000	
0.447402	-0.114795	1.000000	0.000000	
0.204817	0.516556	1.000000	0.000000	
0.231369	0.326134	1.000000	0.000000	
0.224013	0.373287	1.000000	0.000000	
0.411086	0.218545	1.000000	0.000000	
0.053452	0.715665	1.000000	0.000000	
0.619914	-0.150358	1.000000	0.000000	
0.077412	0.671332	1.000000	0.000000	
0.431753	-0.019810	1.000000	0.000000	
0.833522	-0.637281	1.000000	0.000000	
0.833943	-0.643279	1.000000	0.000000	
0.432870	-0.029612	1.000000	0.000000	
0.824289	-0.477594	1.000000	0.000000	
0.228647	0.342727	1.000000	0.000000	
0.823966	-0.471128	1.000000	0.000000	
0.073078	0.674972	1.000000	0.000000	
0.058848	0.700824	1.000000	0.000000	
0.429444	0.001713	1.000000	0.000000	
0.220704	0.396566	1.000000	0.000000	
0.833195	-0.632546	1.000000	0.000000	
0.209112	0.483665	1.000000	0.000000	
0.453851	-0.124218	1.000000	0.000000	
0.234689	0.307496	1.000000	0.000000	
0.057329	0.704750	1.000000	0.000000	
0.631628	-0.324057	1.000000	0.000000	
0.417009	0.141857	1.000000	0.000000	
0.648845	-0.453928	1.000000	0.000000	
0.838973	-0.705087	1.000000	0.000000	
0.044608	0.744825	1.000000	0.000000	
0.424077	0.057738	1.000000	0.000000	
0.423399	0.065353	1.000000	0.000000	
0.071837	0.676391	1.000000	0.000000	
0.619539	-0.143971	1.000000	0.000000	
0.652630	-0.458259	1.000000	0.000000	
0.243957	0.266506	1.000000	0.000000	
0.827717	-0.542847	1.000000	0.000000	
0.075192	0.672942	1.000000	0.000000	
0.018385	0.854372	1.000000	0.000000	
0.000409	0.979759	1.000000	0.000000	
0.420433	0.099863	1.000000	0.000000	
0.227548	0.349728	1.000000	0.000000	
0.219597	0.404576	1.000000	0.000000	
0.620797	-0.165260	1.000000	0.000000	
0.031089	0.797918	1.000000	0.000000	
0.423399	0.065353	1.000000	0.000000	
0.433578	-0.035611	1.000000	0.000000	
0.437919	-0.068509	1.000000	0.000000	
0.411840	0.208566	1.000000	0.000000	
0.642905	-0.428814	1.000000	0.000000	
0.622715	-0.196730	1.000000	0.000000	
0.640723	-0.414152	1.000000	0.000000	
0.185660	0.649957	1.000000	0.000000	
0.840103	-0.716388	1.000000	0.000000	
0.436404	-0.057802	1.000000	0.000000	
0.409950	0.233662	1.000000	0.000000	
0.187025	0.641678	1.000000	0.000000	
0.643938	-0.434755	1.000000	0.000000	
0.629433	-0.295925	1.000000	0.000000	
0.828833	-0.562635	1.000000	0.000000	
0.187927	0.636076	1.000000	0.000000	
0.041257	0.757171	1.000000	0.000000	
0.196492	0.578334	1.000000	0.000000	
0.184018	0.659584	1.000000	0.000000	
0.032487	0.792067	1.000000	0.000000	
0.619914	-0.150358	1.000000	0.000000	
0.229277	0.338791	1.000000	0.000000	
0.630469	-0.309490	1.000000	0.000000	
0.190186	0.621607	1.000000	0.000000	
0.824770	-0.487138	1.000000	0.000000	
0.830770	-0.595187	1.000000	0.000000	
0.829494	-0.574000	1.000000	0.000000	
0.410613	0.224827	1.000000	0.000000	
0.831523	-0.607202	1.000000	0.000000	
0.621169	-0.171467	1.000000	0.000000	
0.644398	-0.437188	1.000000	0.000000	
0.626771	-0.258840	1.000000	0.000000	
0.630963	-0.315781	1.000000	0.000000	
0.847302	-0.764752	1.000000	0.000000	
0.204350	0.520110	1.000000	0.000000	
0.428885	0.007173	1.000000	0.000000	
0.828127	-0.550205	1.000000	0.000000	
0.421882	0.082762	1.000000	0.000000	
0.051662	0.721117	1.000000	0.000000	
0.621646	-0.179345	1.000000	0.000000	
0.827071	-0.531042	1.000000	0.000000	
0.623701	-0.212410	1.000000	0.000000	
0.624538	-0.225432	1.000000	0.000000	
0.837361	-0.687287	1.000000	0.000000	
0.041360	0.756783	1.000000	0.000000	
0.838476	-0.699806	1.000000	0.000000	
0.190456	0.619838	1.000000	0.000000	
0.413115	0.191829	1.000000	0.000000	
0.233089	0.316244	1.000000	0.000000	
0.202592	0.533418	1.000000	0.000000	
0.623039	-0.201927	1.000000	0.000000	
0.220178	0.400355	1.000000	0.000000	
0.424540	0.052611	1.000000	0.000000	
0.425438	0.042806	1.000000	0.000000	
0.183077	0.664940	1.000000	0.000000	
0.829781	-0.578862	1.000000	0.000000	
0.412640	0.198046	1.000000	0.000000	
0.000069	0.991720	1.000000	0.000000	
0.437239	-0.063812	1.000000	0.000000	
0.068834	0.680505	1.000000	0.000000	
0.618831	-0.131769	1.000000	0.000000	
0.623523	-0.209599	1.000000	0.000000	
0.828833	-0.562635	1.000000	0.000000	
0.827421	-0.537470	1.000000	0.000000	
0.233203	0.315606	1.000000	0.000000	
0.250160	0.249684	1.000000	0.000000	
0.633796	-0.349541	1.000000	0.000000	
0.441532	-0.090476	1.000000	0.000000	
0.825432	-0.500059	1.000000	0.000000	
0.845955	-0.758889	1.000000	0.000000	
0.205658	0.510139	1.000000	0.000000	
0.012142	0.885289	1.000000	0.000000	
0.199740	0.554705	1.000000	0.000000	
0.638961	-0.400268	1.000000	0.000000	
0.198847	0.561282	1.000000	0.000000	
0.199589	0.555820	1.000000	0.000000	
0.037440	0.771942	1.000000	0.000000	
0.642193	-0.424341	1.000000	0.000000	
0.830270	-0.587012	1.000000	0.000000	
0.824367	-0.479159	1.000000	0.000000	
0.000664	0.974226	1.000000	0.000000	
0.184853	0.654735	1.000000	0.000000	
0.828440	-0.555747	1.000000	0.000000	
0.444426	-0.104284	1.000000	0.000000	
0.220704	0.396566	1.000000	0.000000	
0.029814	0.803316	1.000000	0.000000	
0.827770	-0.543789	1.000000	0.000000	
0.197265	0.572784	1.000000	0.000000	
0.839589	-0.711376	1.000000	0.000000	
0.234689	0.307496	1.000000	0.000000	
0.835618	-0.665881	1.000000	0.000000	
0.620343	-0.157640	1.000000	0.000000	
0.851858	-0.773369	1.000000	0.000000	
0.409483	0.239895	1.000000	0.000000	
0.619237	-0.138790	1.000000	0.000000	
0.210166	0.475578	1.000000	0.000000	
0.209661	0.479454	1.000000	0.000000	
0.206416	0.504346	1.000000	0.000000	
0.251460	0.247346	1.000000	0.000000	
0.224955	0.366863	1.000000	0.000000	
0.211794	0.463099	1.000000	0.000000	
0.026398	0.818059	1.000000	0.000000	
0.828071	-0.549200	1.000000	0.000000	
0.182526	0.668009	1.000000	0.000000	
0.214217	0.444636	1.000000	0.000000	
0.047316	0.735328	1.000000	0.000000	
0.232263	0.320938	1.000000	0.000000	
0.647987	-0.451668	1.000000	0.000000	
0.028177	0.810329	1.000000	0.000000	
0.038643	0.767211	1.000000	0.000000	
0.218339	0.413783	1.000000	0.000000	
0.834503	-0.651053	1.000000	0.000000	
0.221386	0.391680	1.000000	0.000000	
0.433695	-0.036587	1.000000	0.000000	
0.244269	0.265444	1.000000	0.000000	
0.193721	0.597832	1.000000	0.000000	
0.415958	0.155142	1.000000	0.000000	
0.424540	0.052611	1.000000	0.000000	
0.048284	0.732051	1.000000	0.000000	
0.622715	-0.196730	1.000000	0.000000	
0.000208	0.985588	1.000000	0.000000	
0.055884	0.708669	1.000000	0.000000	
0.200457	0.549400	1.000000	0.000000	
0.438703	-0.073709	1.000000	0.000000	
0.247041	0.256992	1.000000	0.000000	
0.195459	0.585684	1.000000	0.000000	
0.835772	-0.667871	1.000000	0.000000	
0.624102	-0.218680	1.000000	0.000000	
0.645091	-0.440611	1.000000	0.000000	
0.189480	0.626197	1.000000	0.000000	
0.184551	0.656504	1.000000	0.000000	
0.650365	-0.456774	1.000000	0.000000	
0.218550	0.412232	1.000000	0.000000	
0.411104	0.218305	1.000000	0.000000	
0.637361	-0.386119	1.000000	0.000000	
0.449993	-0.120809	1.000000	0.000000	
0.832826	-0.627119	1.000000	0.000000	
0.238866	0.286861	1.000000	0.000000	
0.005746	0.923164	1.000000	0.000000	
0.027558	0.813006	1.000000	0.000000	
0.241047	0.277461	1.000000	0.000000	
0.420160	0.103131	1.000000	0.000000	
0.049930	0.726620	1.000000	0.000000	
0.418308	0.125681	1.000000	0.000000	
0.235610	0.302662	1.000000	0.000000	
0.637857	-0.390661	1.000000	0.000000	
0.620492	-0.160140	1.000000	0.000000	
0.419230	0.114383	1.000000	0.000000	
0.618501	-0.126038	1.000000	0.000000	
0.646157	-0.445291	1.000000	0.000000	
0.222382	0.384629	1.000000	0.000000	
0.435541	-0.051327	1.000000	0.000000	
0.627627	-0.271103	1.000000	0.000000	
0.409321	0.242062	1.000000	0.000000	
0.625236	-0.236100	1.000000	0.000000	
0.237838	0.291624	1.000000	0.000000	
0.051084	0.722927	1.000000	0.000000	
0.063191	0.690780	1.000000	0.000000	
0.000978	0.968704	1.000000	0.000000	
0.440314	-0.083646	1.000000	0.000000	
0.836897	-0.681809	1.000000	0.000000	
0.619539	-0.143971	1.000000	0.000000	
0.823657	-0.464887	1.000000	0.000000	
0.826263	-0.515955	1.000000	0.000000	
0.618831	-0.131769	1.000000	0.000000	
0.428007	0.015937	1.000000	0.000000	
0.216745	0.425611	1.000000	0.000000	
0.417414	0.136793	1.000000	0.000000	
0.840640	-0.721424	1.000000	0.000000	
0.430022	-0.003826	1.000000	0.000000	
0.242646	0.271208	1.000000	0.000000	
0.425997	0.036808	1.000000	0.000000	
0.420825	0.095191	1.000000	0.000000	
0.217771	0.417978	1.000000	0.000000	
0.039634	0.763365	1.000000	0.000000	
0.257807	0.242161	1.000000	0.000000	
0.430805	-0.011176	1.000000	0.000000	
0.448379	-0.117408	1.000000	0.000000	
0.000000	1.000000	1.000000	0.000000	
0.230427	0.331755	1.000000	0.000000	
0.036962	0.773839	1.000000	0.000000	
0.013101	0.880298	1.000000	0.000000	
0.646751	-0.447594	1.000000	0.000000	
0.004868	0.929484	1.000000	0.000000	
0.427290	0.023247	1.000000	0.000000	
0.832015	-0.614846	1.000000	0.000000	
0.635362	-0.366453	1.000000	0.000000	
0.844209	-0.749088	1.000000	0.000000	
0.627167	-0.264557	1.000000	0.000000	
0.028959	0.806966	1.000000	0.000000	
0.626284	-0.251725	1.000000	0.000000	
0.416405	0.149479	1.000000	0.000000	
0.210921	0.469782	1.000000	0.000000	
0.191532	0.612711	1.000000	0.000000	
0.447402	-0.114795	1.000000	0.000000	
0.231369	0.326134	1.000000	0.000000	
0.236800	0.296649	1.000000	0.000000	
0.836373	-0.675432	1.000000	0.000000	
0.022196	0.836762	1.000000	0.000000	
0.239183	0.285431	1.000000	0.000000	
0.632100	-0.329812	1.000000	0.000000	
0.640079	-0.409289	1.000000	0.000000	
0.058848	0.700824	1.000000	0.000000	
0.435028	-0.047352	1.000000	0.000000	
0.629159	-0.292246	1.000000	0.000000	
0.188793	0.630604	1.000000	0.000000	
0.000664	0.974226	1.000000	0.000000	
0.429444	0.001713	1.000000	0.000000	
0.626771	-0.258840	1.000000	0.000000	
0.836470	-0.676628	1.000000	0.000000	
0.417889	0.130868	1.000000	0.000000	
0.829513	-0.574328	1.000000	0.000000	
0.194482	0.592545	1.000000	0.000000	
0.422743	0.072821	1.000000	0.000000	
0.426907	0.027219	1.000000	0.000000	
0.426631	0.030099	1.000000	0.000000	
0.631628	-0.324057	1.000000	0.000000	
0.417009	0.141857	1.000000	0.000000	
0.412263	0.203002	1.000000	0.000000	
0.428260	0.013390	1.000000	0.000000	
0.428764	0.008362	1.000000	0.000000	
0.825822	-0.507575	1.000000	0.000000	
0.831890	-0.612929	1.000000	0.000000	
0.628653	-0.285375	1.000000	0.000000	
0.849225	-0.770508	1.000000	0.000000	
0.074898	0.673195	1.000000	0.000000	
0.638859	-0.399410	1.000000	0.000000	
0.624815	-0.229686	1.000000	0.000000	
0.214217	0.444636	1.000000	0.000000	
0.033106	0.789498	1.000000	0.000000	
0.000000	1.000000	1.000000	0.000000	
0.018385	0.854372	1.000000	0.000000	
0.825863	-0.508367	1.000000	0.000000	
0.033835	0.786494	1.000000	0.000000	
0.834503	-0.651053	1.000000	0.000000	
0.627800	-0.273543	1.000000	0.000000	
0.227548	0.349728	1.000000	0.000000	
0.414134	0.178565	1.000000	0.000000	
0.824770	-0.487138	1.000000	0.000000	
0.620797	-0.165260	1.000000	0.000000	
0.031089	0.797918	1.000000	0.000000	
0.245739	0.260738	1.000000	0.000000	
0.213389	0.450922	1.000000	0.000000	
0.825175	-0.495085	1.000000	0.000000	
0.437919	-0.068509	1.000000	0.000000	
0.642905	-0.428814	1.000000	0.000000	
0.452131	-0.123525	1.000000	0.000000	
0.442140	-0.093663	1.000000	0.000000	
0.436404	-0.057802	1.000000	0.000000	
0.652373	-0.458257	1.000000	0.000000	
0.624102	-0.218680	1.000000	0.000000	
0.431374	-0.016395	1.000000	0.000000	
0.637361	-0.386119	1.000000	0.000000	
0.021565	0.839633	1.000000	0.000000	
0.432251	-0.024236	1.000000	0.000000	
0.061207	0.695147	1.000000	0.000000	
0.052338	0.719029	1.000000	0.000000	
0.631240	-0.319258	1.000000	0.000000	
0.830770	-0.595187	1.000000	0.000000	
0.054517	0.712542	1.000000	0.000000	
0.410613	0.224827	1.000000	0.000000	
0.831523	-0.607202	1.000000	0.000000	
0.621169	-0.171467	1.000000	0.000000	
0.419230	0.114383	1.000000	0.000000	
0.634023	-0.352077	1.000000	0.000000	
0.628412	-0.282067	1.000000	0.000000	
0.641181	-0.417467	1.000000	0.000000	
0.826818	-0.526362	1.000000	0.000000	
0.842683	-0.738492	1.000000	0.000000	
0.847302	-0.764752	1.000000	0.000000	
0.255624	0.242763	1.000000	0.000000	
0.201288	0.543206	1.000000	0.000000	
0.009484	0.899831	1.000000	0.000000	
0.438719	-0.073814	1.000000	0.000000	
0.442851	-0.097201	1.000000	0.000000	
0.044067	0.746775	1.000000	0.000000	
0.844006	-0.747786	1.000000	0.000000	
0.419770	0.107824	1.000000	0.000000	
0.225776	0.361347	1.000000	0.000000	
0.841393	-0.728100	1.000000	0.000000	
0.621646	-0.179345	1.000000	0.000000	
0.639783	-0.406973	1.000000	0.000000	
0.248264	0.253844	1.000000	0.000000	
0.837361	-0.687287	1.000000	0.000000	
0.619237	-0.138790	1.000000	0.000000	
0.193042	0.602495	1.000000	0.000000	
0.838476	-0.699806	1.000000	0.000000	
0.229448	0.337733	1.000000	0.000000	
0.208641	0.487282	1.000000	0.000000	
0.202592	0.533418	1.000000	0.000000	
0.625791	-0.244423	1.000000	0.000000	
0.632231	-0.331388	1.000000	0.000000	
0.215234	0.436943	1.000000	0.000000	
0.253225	0.244859	1.000000	0.000000	
0.636242	-0.375380	1.000000	0.000000	
0.618401	-0.124296	1.000000	0.000000	
0.425438	0.042806	1.000000	0.000000	
0.829781	-0.578862	1.000000	0.000000	
0.226707	0.355195	1.000000	0.000000	
0.412640	0.198046	1.000000	0.000000	
0.000069	0.991720	1.000000	0.000000	
0.434456	-0.042810	1.000000	0.000000	
0.840103	-0.716388	1.000000	0.000000	
0.230304	0.332493	1.000000	0.000000	
0.638433	-0.395764	1.000000	0.000000	
0.827421	-0.537470	1.000000	0.000000	
0.250160	0.249684	1.000000	0.000000	
0.825432	-0.500059	1.000000	0.000000	
0.223335	0.377971	1.000000	0.000000	
0.845955	-0.758889	1.000000	0.000000	
0.205658	0.510139	1.000000	0.000000	
0.225616	0.362418	1.000000	0.000000	
0.415093	0.166191	1.000000	0.000000	
0.203584	0.525923	1.000000	0.000000	
0.198847	0.561282	1.000000	0.000000	
0.833943	-0.643279	1.000000	0.000000	
0.079508	0.670306	1.000000	0.000000	
0.830109	-0.584345	1.000000	0.000000	
0.642193	-0.424341	1.000000	0.000000	
0.841266	-0.727001	1.000000	0.000000	
0.837885	-0.693286	1.000000	0.000000	
0.621963	-0.184539	1.000000	0.000000	
0.414637	0.172056	1.000000	0.000000	
0.828440	-0.555747	1.000000	0.000000	
0.826543	-0.521229	1.000000	0.000000	
0.444426	-0.104284	1.000000	0.000000	
0.834926	-0.656778	1.000000	0.000000	
0.415737	0.157955	1.000000	0.000000	
0.835225	-0.660765	1.000000	0.000000	
0.827071	-0.531042	1.000000	0.000000	
0.410221	0.230046	1.000000	0.000000	
0.839589	-0.711376	1.000000	0.000000	
0.413692	0.184297	1.000000	0.000000	
0.832487	-0.622042	1.000000	0.000000	
0.412263	0.203002	1.000000	0.000000	
0.823359	-0.458823	1.000000	0.000000	
0.838973	-0.705087	1.000000	0.000000	
0.002117	0.953848	1.000000	0.000000	
