Genration no. = 1
   RANK     No Of Individuals
	99	1
	100	1
	101	3
	102	2
	103	1
	104	1
	105	1
	106	7
	107	1
	108	4
	109	1
	110	1
	111	1
	112	1
	113	1
	114	2
	115	2
	116	4
	117	1
	118	1
	119	1
	120	2
	121	1
	122	3
	123	1
	124	1
	125	1
	126	1
	127	1
	128	3
	129	1
	130	4
	131	2
	132	1
	133	3
	134	1
	135	1
	136	1
	137	2
	138	1
	139	1
	140	2
	141	1
	142	1
	143	1
	144	1
	145	1
	146	1
	147	2
	148	1
	149	1
	150	1
	151	1
	152	1
	153	1
	154	1
	155	1
	156	3
	157	1
	158	1
	159	1
	160	1
	161	2
	162	1
	163	1
	164	4
	165	1
	166	3
	167	2
	168	2
	169	2
	170	1
	171	4
	172	1
	173	3
	174	3
	175	1
	176	3
	177	1
	178	3
	179	1
	180	1
	181	1
	182	4
	183	5
	184	1
	185	1
	186	1
	187	1
	188	2
	189	1
	190	1
	191	2
	192	5
	193	1
	194	1
	195	1
	196	1
	197	3
	198	1
	199	1
	200	1
	201	7
	202	1
	203	1
	204	1
	205	4
	206	1
	207	1
	208	6
	209	1
	210	1
	211	2
	212	1
	213	1
	214	1
	215	1
	216	1
	217	1
	218	3
	219	1
	220	4
	221	1
	222	6
	223	1
	224	2
	225	1
	226	1
	227	1
	228	4
	229	2
	230	1
	231	1
	232	3
	233	1
	234	1
	235	1
	236	2
	237	1
	238	1
	239	1
	240	1
	241	1
	242	1
	243	1
	244	6
	245	1
	246	1
	247	1
	248	2
	249	2
	250	1
	251	2
	252	1
	253	3
	254	2
	255	3
	256	1
	257	1
	258	1
	259	1
	260	7
	261	1
	262	2
	263	3
	264	1
	265	1
	266	3
	267	1
	268	1
	269	1
	270	1
	271	2
	272	1
	273	1
	274	3
	275	1
	276	3
	277	3
	278	1
	279	1
	280	2
	281	1
	282	1
	283	1
	284	2
	285	1
	286	1
	287	1
	288	1
	289	1
	290	2
	291	1
	292	1
	293	1
	294	3
	295	1
	296	1
	297	3
	298	4
	299	3
	300	1
	301	3
	302	1
	303	1
	304	3
	305	1
	306	1
	307	1
	308	1
	309	2
	310	2
	311	2
	312	1
	313	1
	314	1
	315	1
	316	2
	317	1
	318	1
	319	4
	320	3
	321	1
	322	1
	323	4
	324	1
	325	1
	326	1
	327	1
	328	1
	329	2
	330	2
	331	4
	332	4
	333	1
	334	1
	335	3
	336	1
	337	1
	338	1
	339	2
	340	2
	341	1
	342	1
	343	1
	344	3
	345	4
	346	3
	347	1
	348	1
	349	3
	350	3
	351	1
	352	1
	353	1
	354	1
	355	2
	356	1
	357	1
	358	1
	359	2
	360	2
	361	1
	362	2
	363	1
	364	4
	365	2
	366	1
	367	4
	368	4
	369	1
	370	2
	371	2
	372	1
	373	1
	374	1
	375	1
	376	1
	377	1
	378	1
	379	2
	380	1
	381	1
	382	1
	383	2
	384	2
	385	1
	386	1
	387	1
	388	1
	389	1
	390	2
	391	1
	392	1
	393	2
	394	1
	395	1
	396	1
	397	1
	398	1
	399	1
	400	1
	401	1
	402	5
	403	2
	404	1
	405	1
	406	1
	407	1
	408	4
	409	2
	410	3
	411	1
	412	1
	413	1
	414	1
	415	1
	416	5
	417	1
	418	1
	419	1
	420	1
	421	1
	422	3
	423	1
	424	2
	425	3
	426	2
	427	1
	428	1
	429	1
	430	1
	431	1
	432	1
	433	1
	434	1
	435	2
	436	1
	437	3
	438	1
	439	1
	440	1
	441	2
	442	1
	443	1
	444	2
	445	3
	446	4
	447	1
	448	5
	449	2
	450	1
	451	1
	452	1
	453	1
	454	1
	455	1
	456	3
	457	1
	458	1
	459	1
	460	1
	461	1
	462	1
	463	1
	464	1
	465	1
	466	5
	467	1
	468	3
	469	1
	470	1
	471	1
	472	2
	473	1
	474	1
	475	1
	476	1
	477	1
	478	2
	479	1
	480	1
	481	1
	482	1
	483	3
	484	2
	485	1
	486	2
	487	1
	488	1
	489	1
	490	1
	491	1
	492	1
	493	3
	494	1
	495	1
	496	2
	497	4
	498	1
	499	3
	500	1
	501	1
	502	1
	503	1
	504	1
	505	1
	506	3
	507	1
	508	1
	509	4
	510	3
	511	1
	512	1
	513	4
	514	1
	515	2
	516	3
	517	1
	518	3
	519	1
	520	1
	521	1
	522	1
	523	2
	524	1
	525	1
	526	1
	527	1
	528	2
	529	1
	530	1
	531	1
	532	1
	533	1
	534	1
	535	3
	536	1
	537	2
	538	1
	539	1
	540	1
	541	2
	542	2
	543	3
	544	1
	545	3
	546	2
	547	2
	548	1
	549	3
	550	1
	551	1
	552	1
	553	1
	554	1
	555	1
	556	4
	557	1
	558	1
	559	2
	560	1
	561	4
	562	3
	563	1
	564	2
	565	1
	566	1
	567	1
	568	3
	569	1
	570	1
	571	7
	572	1
	573	1
	574	1
	575	3
	576	2
	577	1
	578	3
	579	1
	580	1
	581	2
	582	1
	583	1
	584	1
	585	3
	586	1
	587	2
	588	1
	589	1
	590	1
	591	1
	592	1
	593	1
	594	2
	595	1
	596	2
	597	1
	598	1
	599	1
	600	4
	601	1
	602	1
	603	1
	604	2
	605	1
	606	1
	607	1
	608	1
	609	1
	610	1
	611	1
Genration no. = 3
   RANK     No Of Individuals
	1	1
	2	1
	3	1
	4	1
	5	1
	6	9
	7	1
	8	1
	9	1
	10	2
	11	1
	12	1
	13	1
	14	1
	15	1
	16	1
	17	1
	18	5
	19	1
	20	2
	21	1
	22	1
	23	1
	24	1
	25	1
	26	1
	27	1
	28	1
	29	1
	30	1
	31	1
	32	2
	33	1
	34	1
	35	1
	36	1
	37	3
	38	1
	39	1
	40	1
	41	9
	42	2
	43	1
	44	1
	45	16
	46	1
	47	1
	48	1
	49	1
	50	1
	51	1
	52	1
	53	1
	54	1
	55	1
	56	1
	57	1
	58	1
	59	1
	60	4
	61	1
	62	1
	63	5
	64	1
	65	1
	66	1
	67	2
	68	1
	69	2
	70	2
	71	1
	72	1
	73	2
	74	1
	75	1
	76	1
	77	1
	78	1
	79	3
	80	1
	81	1
	82	3
	83	1
	84	1
	85	1
	86	2
	87	1
	88	2
	89	1
	90	1
	91	1
	92	1
	93	1
	94	1
	95	1
	96	1
	97	1
	98	1
	99	1
	100	1
	101	1
	102	6
	103	1
	104	1
	105	1
	106	8
	107	1
	108	1
	109	1
	110	1
	111	2
	112	5
	113	3
	114	3
	115	1
	116	1
	117	1
	118	1
	119	1
	120	1
	121	1
	122	1
	123	1
	124	1
	125	1
	126	1
	127	4
	128	1
	129	1
	130	1
	131	2
	132	1
	133	1
	134	2
	135	1
	136	2
	137	1
	138	1
	139	4
	140	8
	141	1
	142	1
	143	1
	144	1
	145	1
	146	1
	147	1
	148	1
	149	1
	150	1
	151	1
	152	2
	153	2
	154	1
	155	1
	156	1
	157	12
	158	1
	159	1
	160	1
	161	1
	162	3
	163	2
	164	1
	165	1
	166	1
	167	1
	168	1
	169	4
	170	1
	171	1
	172	1
	173	1
	174	7
	175	1
	176	1
	177	1
	178	1
	179	1
	180	1
	181	4
	182	1
	183	1
	184	1
	185	11
	186	1
	187	3
	188	3
	189	1
	190	1
	191	1
	192	1
	193	1
	194	1
	195	4
	196	1
	197	1
	198	12
	199	1
	200	1
	201	2
	202	1
	203	1
	204	1
	205	1
	206	1
	207	2
	208	1
	209	1
	210	1
	211	2
	212	3
	213	1
	214	1
	215	1
	216	1
	217	2
	218	1
	219	1
	220	1
	221	3
	222	1
	223	1
	224	1
	225	5
	226	1
	227	1
	228	1
	229	1
	230	2
	231	1
	232	1
	233	1
	234	1
	235	3
	236	2
	237	1
	238	2
	239	1
	240	1
	241	5
	242	1
	243	1
	244	1
	245	1
	246	1
	247	1
	248	3
	249	1
	250	1
	251	1
	252	1
	253	1
	254	1
	255	1
	256	1
	257	2
	258	1
	259	1
	260	7
	261	4
	262	1
	263	2
	264	1
	265	2
	266	1
	267	1
	268	1
	269	1
	270	1
	271	11
	272	1
	273	1
	274	1
	275	1
	276	6
	277	1
	278	1
	279	1
	280	1
	281	2
	282	1
	283	1
	284	1
	285	1
	286	1
	287	3
	288	2
	289	1
	290	5
	291	1
	292	2
	293	1
	294	8
	295	1
	296	1
	297	1
	298	1
	299	1
	300	3
	301	1
	302	2
	303	1
	304	1
	305	3
	306	1
	307	1
	308	1
	309	4
	310	1
	311	3
	312	1
	313	1
	314	2
	315	3
	316	1
	317	1
	318	1
	319	8
	320	1
	321	1
	322	1
	323	2
	324	1
	325	6
	326	1
	327	2
	328	1
	329	1
	330	5
	331	1
	332	1
	333	1
	334	1
	335	1
	336	3
	337	1
	338	1
	339	1
	340	1
	341	3
	342	2
	343	1
	344	1
	345	1
	346	1
	347	1
	348	1
	349	1
	350	1
	351	2
	352	1
	353	1
	354	1
	355	3
	356	2
	357	2
	358	1
	359	1
	360	1
	361	1
	362	2
	363	1
	364	1
	365	1
	366	2
	367	4
	368	1
	369	1
	370	3
	371	1
	372	1
	373	1
	374	1
	375	3
	376	1
	377	2
	378	1
	379	1
	380	1
	381	1
	382	1
	383	1
	384	5
	385	1
	386	3
	387	1
	388	6
	389	1
	390	3
	391	1
	392	1
	393	3
	394	2
	395	2
	396	5
	397	2
	398	5
	399	1
	400	1
	401	1
	402	5
	403	1
	404	1
	405	1
	406	1
	407	4
	408	1
	409	4
	410	2
	411	2
	412	1
	413	1
	414	4
	415	6
	416	1
	417	1
	418	1
	419	2
	420	2
	421	1
	422	1
	423	1
	424	2
	425	2
	426	4
	427	1
	428	6
	429	1
	430	1
	431	1
	432	1
	433	1
	434	4
	435	2
	436	1
	437	1
	438	1
	439	1
	440	1
	441	1
	442	10
	443	1
	444	1
	445	1
	446	1
	447	2
	448	3
	449	1
	450	4
	451	1
	452	2
	453	11
	454	1
	455	1
	456	1
	457	1
	458	3
	459	1
	460	1
	461	1
	462	1
	463	1
	464	1
	465	1
	466	1
	467	4
	468	1
	469	5
	470	1
	471	1
	472	1
	473	8
	474	1
	475	2
	476	2
	477	1
	478	1
	479	1
	480	1
	481	5
	482	1
	483	3
	484	1
	485	1
	486	1
	487	5
	488	1
	489	1
	490	1
	491	1
	492	2
	493	1
	494	1
	495	2
	496	1
	497	1
	498	1
	499	1
	500	1
	501	6
	502	1
	503	1
	504	1
	505	1
	506	1
	507	2
	508	3
	509	1
	510	2
	511	1
	512	3
	513	1
	514	2
	515	1
	516	4
	517	1
	518	1
	519	1
	520	1
	521	2
	522	2
	523	1
	524	7
	525	2
	526	2
	527	4
	528	1
	529	1
	530	3
	531	1
	532	1
	533	1
	534	1
	535	2
	536	1
	537	1
	538	3
	539	1
	540	4
	541	3
	542	1
	543	1
	544	1
	545	3
	546	1
	547	1
	548	1
	549	2
	550	1
	551	1
	552	1
	553	1
	554	1
	555	2
	556	1
	557	1
	558	1
	559	4
	560	1
	561	1
	562	3
	563	1
	564	1
	565	1
	566	1
	567	1
Genration no. = 4
   RANK     No Of Individuals
	1	1
	2	2
	3	1
	4	1
	5	1
	6	1
	7	1
	8	3
	9	2
	10	19
	11	4
	12	1
	13	1
	14	1
	15	1
	16	1
	17	6
	18	1
	19	1
	20	1
	21	1
	22	1
	23	1
	24	1
	25	1
	26	1
	27	1
	28	1
	29	1
	30	3
	31	1
	32	1
	33	1
	34	1
	35	2
	36	1
	37	1
	38	1
	39	2
	40	1
	41	1
	42	1
	43	1
	44	11
	45	1
	46	1
	47	1
	48	1
	49	3
	50	1
	51	1
	52	1
	53	1
	54	1
	55	3
	56	1
	57	1
	58	3
	59	1
	60	3
	61	1
	62	1
	63	1
	64	1
	65	2
	66	1
	67	3
	68	1
	69	1
	70	1
	71	1
	72	1
	73	1
	74	1
	75	2
	76	3
	77	1
	78	1
	79	1
	80	2
	81	1
	82	1
	83	1
	84	2
	85	6
	86	1
	87	1
	88	3
	89	1
	90	1
	91	1
	92	1
	93	6
	94	1
	95	1
	96	1
	97	1
	98	1
	99	1
	100	1
	101	18
	102	1
	103	3
	104	4
	105	1
	106	1
	107	1
	108	3
	109	1
	110	1
	111	36
	112	1
	113	1
	114	1
	115	1
	116	1
	117	1
	118	1
	119	1
	120	1
	121	1
	122	1
	123	1
	124	1
	125	1
	126	1
	127	1
	128	2
	129	1
	130	3
	131	1
	132	1
	133	1
	134	1
	135	2
	136	1
	137	1
	138	1
	139	1
	140	1
	141	1
	142	1
	143	3
	144	5
	145	1
	146	1
	147	1
	148	1
	149	1
	150	1
	151	1
	152	2
	153	1
	154	1
	155	1
	156	1
	157	4
	158	2
	159	5
	160	1
	161	1
	162	1
	163	1
	164	1
	165	4
	166	1
	167	1
	168	8
	169	1
	170	1
	171	1
	172	1
	173	1
	174	2
	175	1
	176	3
	177	1
	178	1
	179	1
	180	5
	181	2
	182	5
	183	1
	184	1
	185	3
	186	1
	187	2
	188	1
	189	1
	190	2
	191	2
	192	1
	193	1
	194	1
	195	2
	196	2
	197	1
	198	1
	199	1
	200	2
	201	1
	202	4
	203	2
	204	3
	205	8
	206	1
	207	1
	208	1
	209	2
	210	1
	211	1
	212	1
	213	1
	214	1
	215	2
	216	1
	217	2
	218	1
	219	1
	220	1
	221	2
	222	1
	223	1
	224	1
	225	2
	226	1
	227	1
	228	1
	229	1
	230	1
	231	1
	232	2
	233	1
	234	3
	235	1
	236	1
	237	2
	238	8
	239	1
	240	1
	241	3
	242	2
	243	1
	244	1
	245	1
	246	14
	247	1
	248	1
	249	2
	250	1
	251	1
	252	1
	253	1
	254	6
	255	8
	256	5
	257	1
	258	1
	259	1
	260	4
	261	1
	262	2
	263	1
	264	1
	265	1
	266	1
	267	1
	268	1
	269	2
	270	1
	271	1
	272	1
	273	1
	274	1
	275	1
	276	1
	277	2
	278	3
	279	1
	280	1
	281	2
	282	1
	283	1
	284	6
	285	1
	286	1
	287	1
	288	1
	289	1
	290	2
	291	1
	292	1
	293	3
	294	2
	295	3
	296	1
	297	1
	298	1
	299	1
	300	4
	301	1
	302	3
	303	1
	304	2
	305	1
	306	1
	307	1
	308	2
	309	1
	310	6
	311	1
	312	1
	313	1
	314	14
	315	1
	316	1
	317	1
	318	1
	319	1
	320	1
	321	1
	322	1
	323	1
	324	1
	325	1
	326	1
	327	1
	328	1
	329	1
	330	1
	331	1
	332	1
	333	1
	334	1
	335	1
	336	3
	337	3
	338	2
	339	1
	340	1
	341	1
	342	1
	343	1
	344	1
	345	1
	346	15
	347	1
	348	1
	349	1
	350	1
	351	1
	352	1
	353	1
	354	1
	355	1
	356	1
	357	1
	358	1
	359	3
	360	2
	361	2
	362	1
	363	1
	364	1
	365	3
	366	2
	367	1
	368	1
	369	1
	370	1
	371	1
	372	1
	373	1
	374	4
	375	1
	376	1
	377	1
	378	1
	379	1
	380	1
	381	1
	382	1
	383	1
	384	11
	385	1
	386	2
	387	1
	388	1
	389	2
	390	1
	391	1
	392	6
	393	2
	394	1
	395	1
	396	1
	397	14
	398	2
	399	1
	400	4
	401	1
	402	3
	403	1
	404	1
	405	1
	406	1
	407	1
	408	1
	409	1
	410	1
	411	5
	412	1
	413	1
	414	1
	415	1
	416	14
	417	1
	418	1
	419	3
	420	3
	421	1
	422	1
	423	1
	424	1
	425	1
	426	2
	427	2
	428	1
	429	1
	430	2
	431	1
	432	1
	433	1
	434	1
	435	1
	436	4
	437	3
	438	2
	439	3
	440	1
	441	1
	442	3
	443	2
	444	1
	445	1
	446	1
	447	1
	448	1
	449	1
	450	1
	451	4
	452	1
	453	1
	454	1
	455	1
	456	1
	457	1
	458	7
	459	1
	460	1
	461	1
	462	1
	463	1
	464	1
	465	4
	466	1
	467	1
	468	1
	469	1
	470	1
	471	1
	472	1
	473	3
	474	1
	475	1
	476	2
	477	1
	478	1
	479	3
	480	1
	481	1
	482	6
	483	1
	484	3
	485	1
	486	1
	487	1
	488	1
	489	3
	490	1
	491	1
	492	1
	493	1
	494	1
	495	1
	496	1
	497	1
	498	1
	499	1
	500	1
	501	1
	502	2
	503	1
	504	2
	505	1
	506	10
	507	4
	508	1
	509	1
	510	1
	511	2
	512	1
	513	2
	514	1
	515	1
	516	2
	517	1
	518	1
	519	1
	520	11
	521	1
	522	1
	523	1
	524	1
	525	6
	526	1
	527	1
	528	1
	529	1
	530	2
	531	1
	532	1
	533	1
	534	1
	535	1
	536	1
	537	1
	538	3
	539	2
	540	1
	541	1
	542	5
	543	1
	544	1
	545	1
	546	1
Genration no. = 5
   RANK     No Of Individuals
	1	1
	2	1
	3	1
	4	4
	5	1
	6	1
	7	1
	8	1
	9	1
	10	1
	11	2
	12	1
	13	1
	14	1
	15	1
	16	1
	17	1
	18	1
	19	1
	20	2
	21	1
	22	3
	23	1
	24	1
	25	5
	26	1
	27	1
	28	1
	29	1
	30	1
	31	1
	32	1
	33	1
	34	6
	35	1
	36	1
	37	41
	38	1
	39	1
	40	1
	41	1
	42	1
	43	1
	44	9
	45	3
	46	2
	47	2
	48	1
	49	1
	50	1
	51	1
	52	1
	53	1
	54	1
	55	4
	56	11
	57	1
	58	1
	59	1
	60	1
	61	1
	62	1
	63	1
	64	1
	65	1
	66	1
	67	1
	68	1
	69	1
	70	1
	71	1
	72	1
	73	4
	74	2
	75	1
	76	1
	77	1
	78	2
	79	3
	80	1
	81	1
	82	1
	83	1
	84	1
	85	3
	86	1
	87	1
	88	1
	89	1
	90	1
	91	1
	92	1
	93	1
	94	4
	95	1
	96	1
	97	1
	98	2
	99	1
	100	2
	101	1
	102	1
	103	1
	104	1
	105	1
	106	1
	107	1
	108	3
	109	1
	110	1
	111	1
	112	1
	113	4
	114	1
	115	2
	116	4
	117	1
	118	1
	119	1
	120	1
	121	1
	122	1
	123	1
	124	1
	125	3
	126	1
	127	1
	128	1
	129	1
	130	1
	131	1
	132	20
	133	1
	134	1
	135	1
	136	1
	137	1
	138	1
	139	2
	140	1
	141	1
	142	1
	143	1
	144	5
	145	1
	146	1
	147	1
	148	1
	149	1
	150	1
	151	1
	152	1
	153	1
	154	1
	155	2
	156	1
	157	1
	158	1
	159	1
	160	2
	161	2
	162	3
	163	4
	164	1
	165	1
	166	1
	167	1
	168	1
	169	1
	170	4
	171	1
	172	1
	173	2
	174	8
	175	1
	176	1
	177	3
	178	2
	179	1
	180	1
	181	1
	182	1
	183	1
	184	2
	185	1
	186	3
	187	1
	188	2
	189	1
	190	1
	191	1
	192	1
	193	1
	194	8
	195	1
	196	1
	197	1
	198	1
	199	1
	200	2
	201	1
	202	1
	203	1
	204	2
	205	1
	206	1
	207	1
	208	1
	209	1
	210	1
	211	1
	212	1
	213	1
	214	1
	215	1
	216	1
	217	1
	218	1
	219	3
	220	3
	221	1
	222	1
	223	1
	224	1
	225	1
	226	1
	227	1
	228	1
	229	1
	230	1
	231	2
	232	1
	233	1
	234	1
	235	4
	236	2
	237	3
	238	1
	239	5
	240	1
	241	1
	242	5
	243	1
	244	10
	245	1
	246	1
	247	1
	248	1
	249	1
	250	1
	251	1
	252	1
	253	1
	254	4
	255	1
	256	1
	257	1
	258	1
	259	1
	260	1
	261	1
	262	2
	263	1
	264	1
	265	1
	266	9
	267	1
	268	1
	269	3
	270	1
	271	1
	272	1
	273	1
